interior,ttr,servicios,materiales,monto,zona,bu
0,2.16,1,32,88.37,10,BUC
0,2.33,1,145,22.810000000000002,4,BUC
0,1.03,1,32,1.8800000000000001,1,BUC
0,3.12,1,1,39,6,TIGO STAR
0,2.58,1,203,32.22,11,BUC
0,1.5,1,5,8.87,12,BUC
0,5.04,2,112,24.79,11,BUC
0,1.83,1,2,6.6,12,BUC
0,0.58,1,1,3.3,7,BUC
0,1.39,1,1,3.3,10,BUC
0,2.05,1,83,17.56,13,BUC
0,2.6,2,2,11.81,10,BUC
0,2.13,1,8,16.459999999999997,4,BUC
0,2.37,1,1,8.77,1,BUC
0,1.65,1,122,36.8,4,BUC
0,0.98,1,6,8.895,15,BUC
0,1.42,1,7,8.889999999999999,13,BUC
0,2.87,9,61,66.84,4,BUC
0,2.84,1,7,57.620000000000005,12,BUC
0,4.3,1,218,34.49,12,BUC
0,1.14,1,70,16.53,13,BUC
0,2.14,1,42,19.89,1,BUC
0,1.54,1,2,6.6,4,BUC
0,1.97,1,93,84.752,10,TIGO STAR
0,1.66,1,154,25.95,11,BUC
0,1.5,1,116,26.59,13,BUC
0,2.92,1,16,8.645,1,BUC
0,4.79,2,78,220.58,3,CORE
0,1.23,1,1,3.3,6,BUC
0,1.36,1,7,8.92,9,BUC
0,1.12,1,5,8.87,3,BUC
0,0.97,1,7,8.92,13,BUC
0,2.16,1,8,124.12,12,BUC
0,2.72,2,8,12.219999999999999,10,BUC
0,4,1,1,3.3,10,BUC
0,1.29,1,3,41.46,4,BUC
0,7.38,1,1,4.119999999999999,11,ONE NETWORK
0,1.93,1,141,16.23,7,BUC
0,7.31,1,7,8.92,4,BUC
0,1.56,1,7,8.889999999999999,2,BUC
0,1.34,1,7,3.8299999999999996,1,BUC
0,5.67,2,4,4.92,9,TIGO STAR
0,1.72,1,6,3.4,4,BUC
0,5.45,1,2,165.44,6,TIGO STAR
0,1.38,1,91,21.56,12,BUC
0,3.21,3,7,13.780000000000001,10,BUC
0,2.57,1,61,15.9,12,BUC
0,2.96,1,50,3.5000000000000004,12,CORE
0,4.52,1,90,24.099999999999998,11,BUC
0,3.02,1,149,147.74,2,BUC
0,1.9,1,5,8.87,10,BUC
0,2.84,2,46,21.02,5,BUC
0,3.18,1,59,27.254,10,BUC
0,1.03,1,87,23.49,1,BUC
0,2.52,1,2,6.6,4,BUC
0,2.37,1,103,10.17,14,BUC
0,2.75,1,60,21.15,12,BUC
0,3.05,2,10,15.545,10,BUC
0,2.13,1,75,126.176,10,BUC
0,1.68,1,51,23.86,10,BUC
0,4.13,1,4,6.64,13,BUC
0,3.9,2,116,135.492,12,BUC
0,1.35,1,1,3.3,8,BUC
0,1.32,1,11,9.02,10,BUC
0,1.79,1,9,8.969999999999999,12,BUC
0,1.91,1,1,3.3,15,BUC
0,1.92,1,6,9.84,10,BUC
0,2.66,2,6,79.76,18,TIGO STAR
0,8.96,1,56,22.84,7,BUC
0,2.19,2,112,143.14000000000001,9,BUC
0,2.4,2,45,60.07,3,BUC
0,2.33,1,187,183.506,9,BUC
0,1.08,1,46,15.149999999999999,14,BUC
0,6.29,1,2,13.6,11,BUC
0,2.2,2,5,6.15,17,CORE
0,1.95,1,12,0.24,11,BUC
0,2.33,1,7,46.38,12,BUC
0,2.06,1,67,123.23,10,BUC
0,0.82,1,8,9.795,3,BUC
0,1.93,1,3,14.93,11,BUC
0,4.37,1,128,148.68,15,BUC
0,0.74,1,1,3.3,1,BUC
0,1.55,1,51,15.32,10,BUC
0,1.56,1,1,4.37,14,BUC
0,1.57,1,5,8.87,1,BUC
0,1.92,1,8,38.64,11,BUC
0,4.78,16,150,394.48,6,TIGO STAR
0,3.85,2,2,132.47,7,TIGO STAR
0,1.61,1,6,8.895,10,BUC
0,2.68,1,114,22.01,12,BUC
0,4.09,1,76,25.745,12,BUC
0,1.11,1,7,8.92,12,BUC
0,1.34,1,2,51.47,15,BUC
0,2.42,1,75,167.214,12,BUC
0,1.72,2,1,8.77,14,BUC
0,1.15,1,64,19.46,10,BUC
0,1.74,1,32,19.64,9,BUC
0,2.4,1,69,21.78,12,BUC
0,2.15,1,84,119.112,11,TIGO STAR
0,2.74,1,156,115.516,12,BUC
0,1.54,1,2,5.59,9,TIGO STAR
0,1.31,1,65,21.77,13,BUC
0,2.01,1,70,135.862,1,BUC
0,2.78,2,1,8.77,10,BUC
0,7.24,1,265,746.45,5,TIGO STAR
0,2,1,4,15.44,10,BUC
0,1.89,1,88,23.11,15,BUC
0,2.19,1,12,17.79,13,BUC
0,2.46,1,95,135,14,BUC
0,3.57,1,124,196.078,12,BUC
0,2.01,1,5,17.41,6,BUC
0,1.16,1,58,22.439999999999998,12,BUC
0,2.77,1,135,154.782,12,BUC
0,3.39,1,5,92.93,15,BUC
0,2.82,1,301,42.269999999999996,16,BUC
0,7.94,73,250,1410.89,13,CORE
0,2.45,1,50,20.54,12,BUC
0,2.69,1,132,22.419999999999998,13,BUC
0,2.53,1,85,21.775,12,BUC
0,2.46,1,119,276.75,10,TIGO STAR
0,6.08,1,5,92.93,12,BUC
0,4.71,3,2,20.09,10,CORE
0,1.88,1,5,8.87,14,BUC
0,1.8,1,1,3.3,7,BUC
0,1.72,1,87,14.565000000000001,14,BUC
0,4.53,1,1,3.3,14,BUC
0,3.65,1,153,164.666,18,BUC
0,4.8,1,1,8.77,11,BUC
0,2.44,1,11,9.02,10,BUC
0,5.19,2,1,6.38,8,BUC
0,2.49,1,30,2.1,4,BUC
0,4.39,1,102,347.8,16,TIGO STAR
0,1.82,1,7,8.92,11,BUC
0,0.79,1,1,8.77,9,BUC
0,1.52,1,1,8.77,10,BUC
0,1.82,1,81,22.349999999999998,11,BUC
0,2.99,1,1,10.860000000000001,9,CORE
0,1.19,1,1,3.3,15,BUC
0,2.24,1,4,3.49,12,BUC
0,2.87,1,11,9.02,12,BUC
0,3.01,2,2,51.47,15,BUC
0,2.48,2,76,128.938,3,BUC
0,1.02,1,1,3.3,12,BUC
0,1.09,1,71,22.19,12,BUC
0,2.43,1,10,22.994999999999997,1,BUC
0,1.22,2,7,8.92,9,BUC
0,1.38,1,1,3.3,13,BUC
0,3.52,1,88,23.78,14,BUC
0,2.2,1,38,20.06,13,BUC
0,2.92,1,1,3.3,15,BUC
0,1.45,1,6,8.895,11,BUC
0,0.97,1,1,8.77,9,BUC
0,1.72,1,6,8.895,16,BUC
0,4.71,1,3,3.95,10,BUC
0,1.69,1,14,10.059999999999999,1,BUC
0,3.86,1,2,12.76,11,CORE
0,2.49,1,9,8.959999999999999,10,BUC
0,2.71,1,121,102.34,11,TIGO STAR
0,2.02,1,7,8.92,13,BUC
0,1.32,1,9,8.93,12,BUC
0,2.73,7,376,1064.02,3,TIGO STAR
0,1,1,1,3.03,12,BUC
0,1.29,2,191,195.20000000000002,11,CORE
0,1.53,1,3,3.33,14,BUC
0,1.03,1,1,8.77,11,BUC
0,3.12,1,1,8.77,7,BUC
0,8.87,1,1,3.3,11,BUC
0,1.79,1,67,22.09,10,BUC
0,1.74,1,1,3.3,10,BUC
0,1.98,1,1,8.77,15,BUC
0,1.78,1,56,24.23,12,BUC
0,3.7,1,4,19.73,18,BUC
0,1.21,1,7,8.92,12,BUC
0,1.05,1,1,8.77,10,BUC
0,3.6,1,216,135.052,9,BUC
0,2.52,1,123,140.272,9,BUC
0,0.94,1,1,8.77,16,BUC
0,2.84,1,54,15.44,10,BUC
0,1.15,1,1,3.3,11,BUC
0,1.66,1,120,177.62,10,BUC
0,2.5,1,1,8.77,10,BUC
0,1.01,1,59,21.53,14,BUC
0,1.85,1,32,14.17,10,BUC
0,55.44,1,13,21.22,12,BUC
0,1.54,1,67,22.09,12,BUC
0,4.52,1,75,73.336,17,BUC
0,1.34,1,164,148.566,18,TIGO STAR
0,0.68,1,1,3.03,4,BUC
0,5.01,1,5,3.64,4,BUC
0,1.05,1,90,18.23,14,BUC
0,1.62,1,119,28.39,12,BUC
0,1.19,1,5,4.970000000000001,11,BUC
0,4.23,1,5,4.25,8,BUC
0,2.85,1,3,25.77,16,TIGO STAR
0,3.77,7,4,53.93,9,CORE
0,2,1,5,3.73,4,BUC
0,2.51,1,1,8.77,5,BUC
0,2.35,1,52,21.04,9,BUC
0,1.85,1,92,23.84,13,BUC
0,2.15,1,2,13.6,8,BUC
0,1.03,1,1,8.77,12,BUC
0,0.96,1,1,3.3,10,BUC
0,2.67,1,108,85.42,10,BUC
0,1.38,1,1,8.77,9,BUC
0,2.99,1,71,132.45,5,BUC
0,1.07,1,4,10.33,12,BUC
0,1.29,1,1,8.77,5,BUC
0,14.01,1,1,39,16,CORE
0,2.55,1,88,18.09,9,BUC
0,2.37,1,96,124.68,10,BUC
0,1.22,1,1,8.77,16,BUC
0,1.13,2,159,200.312,11,BUC
0,3.14,1,1,3.3,2,BUC
0,1.25,1,1,39,11,BUC
0,1.09,1,1,3.3,12,BUC
0,2.44,1,42,20.34,10,BUC
0,2.27,1,275,182.738,17,BUC
0,1.8,1,133,201.44,10,TIGO STAR
0,1.31,1,2,12.07,12,BUC
0,1.81,1,47,20.689999999999998,13,BUC
0,2.42,1,1,3.13,13,BUC
0,1.6,1,9,8.95,1,BUC
0,1.32,1,44,24.599999999999998,3,BUC
0,2.19,1,59,121.884,10,BUC
0,3.2,2,112,529.1,15,CORE
0,1.62,1,1,8.77,15,BUC
0,7.86,2,6,12.09,9,ONE NETWORK
0,6.23,1,174,135.312,18,BUC
0,1.12,1,5,5.530000000000001,18,BUC
0,2.58,1,94,26.259999999999998,13,BUC
0,2.09,1,87,95.652,8,BUC
0,1.05,1,62,21.74,11,BUC
0,1.91,1,5,4.029999999999999,2,BUC
0,4.17,1,69,167.20000000000002,7,BUC
0,3.19,1,159,139.602,8,BUC
0,1.61,1,1,8.77,9,BUC
0,5.12,1,3,3.69,4,BUC
0,2.15,1,62,21.74,12,BUC
0,2.32,2,95,102.75200000000001,11,CORE
0,1.81,1,1,3.65,11,CORE
0,1.74,1,4,6.63,11,BUC
0,2.65,2,64,32.1,11,BUC
0,2.34,1,50,21.66,11,BUC
0,2.12,1,4,14.27,13,BUC
0,6.35,1,156,343.872,12,BUC
0,1.4,1,10,8.385,12,BUC
0,2.85,1,164,31.54,8,BUC
0,1.72,1,1,3.3,4,BUC
0,3.58,11,89,515.68,10,TIGO STAR
0,1.9,1,63,21.81,1,BUC
0,2.6,1,161,144.424,12,BUC
0,2.22,2,1,39,16,TIGO STAR
0,1.53,1,260,55.28,12,BUC
0,0.99,2,1,8.77,10,BUC
0,1.47,1,36,5.75,13,BUC
0,3.66,1,66,23.92,2,BUC
0,2.81,1,124,30.96,14,BUC
0,2.42,1,70,16.83,4,BUC
0,1.26,1,5,10.059999999999999,9,BUC
0,1.37,1,58,103.98400000000001,12,BUC
0,1.83,1,3,3.33,12,BUC
0,4.06,1,1,3.3,11,BUC
0,2.83,2,47,20.689999999999998,15,BUC
0,2.08,1,177,25.080000000000002,12,BUC
0,2.41,1,4,13.44,10,BUC
0,2.96,2,45,42.51,1,BUC
0,1.47,1,1,3.3,10,BUC
0,2.02,1,1,3.3,12,BUC
0,1.31,1,103,124.864,4,BUC
0,2.34,1,91,21.53,12,BUC
0,2.43,1,110,151.312,13,BUC
0,2.77,1,184,194.398,18,BUC
0,2.74,1,4,12,9,BUC
0,1.74,1,1,8.77,15,BUC
0,2.81,2,1,2.8299999999999996,18,BUC
0,2,1,40,43.019999999999996,12,BUC
0,4.61,1,1,8.77,4,BUC
0,1.06,1,80,168.002,15,CORE
0,1.86,1,41,11.57,4,BUC
0,0.68,1,1,8.77,1,BUC
0,3.67,1,294,231.622,12,TIGO STAR
0,4.01,1,5,42.42,8,CORE
0,2.1,1,42,20.34,8,BUC
0,1.1,1,64,21.88,1,BUC
0,1.82,1,44,23.24,5,BUC
0,1.94,1,60,21.15,9,BUC
0,2.94,1,53,24.27,9,BUC
0,2.39,1,103,127.928,3,TIGO STAR
0,1.89,1,35,19.849999999999998,5,BUC
0,5.66,1,32,8.7,7,BUC
0,1.65,1,1,8.77,14,BUC
0,3.51,1,47,21.45,4,BUC
0,2.07,1,3,16.169999999999998,8,BUC
0,1.55,1,7,46.38,14,TIGO STAR
0,2.75,1,159,191.12,13,BUC
0,4.26,2,82,88.59,8,BUC
0,1.37,1,1,39,14,CORE
0,4.32,1,56,33.04,12,BUC
0,1.02,1,1,8.77,10,BUC
0,2.4,2,87,54.66,3,BUC
0,0.72,1,1,8.77,14,BUC
0,1.04,1,3,3.7299999999999995,12,BUC
0,1.23,1,1,8.77,10,BUC
0,1.62,1,2,17.54,14,BUC
0,1.87,1,35,11.15,12,BUC
0,3.2,1,200,278.904,18,TIGO STAR
0,2.01,1,4,16,12,BUC
0,1.57,1,101,86.932,5,BUC
0,1.84,1,7,8.92,13,BUC
0,4.52,1,164,82.224,17,BUC
0,4.4,7,303,1452.3700000000001,10,CORE
0,1.65,2,1,8.77,13,BUC
0,2.79,1,131,28.09,4,BUC
0,2.19,1,100,29.16,4,BUC
0,1.52,1,5,12.14,14,BUC
0,1.92,1,148,24.19,13,BUC
0,1.8,1,72,22.08,16,BUC
0,1,1,10,17.74,14,BUC
0,0.75,1,1,3.3,10,BUC
0,2.22,1,4,52.925,17,BUC
0,2.85,1,141,146.326,12,ONE NETWORK
0,5.6,1,1,3.3,14,BUC
0,3.84,1,59,97.62,18,CORE
0,1.1,1,1,8.77,1,BUC
0,0.69,1,63,69.3,10,BUC
0,6.65,67,210,315.714,13,BUC
0,6.49,1,4,62.06,12,ONE NETWORK
0,1.74,1,1,8.77,10,BUC
0,6.32,6,124,532.1800000000001,6,TIGO STAR
0,1.18,1,1,3.3,13,BUC
0,3.63,1,61,21.67,18,CORE
0,2.29,1,1,6.38,7,BUC
0,1.1,1,7,8.92,9,BUC
0,2.72,2,88,103.334,11,BUC
0,2.19,1,108,90.18,15,BUC
0,5.21,1,1,8.77,2,BUC
0,2.6,1,1,8.77,16,BUC
0,1.23,1,1,8.77,1,BUC
0,1.77,1,2,7.38,13,BUC
0,2.19,2,3,6.68,4,BUC
0,2.34,8,1,39,3,BUC
0,2.31,2,5,8.87,10,BUC
0,1.13,1,5,9.719999999999999,16,BUC
0,2.74,1,61,4.2700000000000005,13,BUC
0,3.9,1,260,35.910000000000004,12,BUC
0,1.71,1,1,8.77,4,BUC
0,1.55,1,6,15.45,15,BUC
0,3.21,1,64,100.654,10,BUC
0,1.21,1,1,8.77,13,BUC
0,0.6,1,4,11.99,11,BUC
0,2.87,1,70,23.06,4,BUC
0,4.33,2,148,131.94,10,ONE NETWORK
0,1.15,1,1,8.77,10,BUC
0,1.68,1,41,14.8,10,BUC
0,2,1,1,39,7,BUC
0,1.71,1,2,21.240000000000002,14,BUC
0,4.07,1,127,58.928000000000004,18,CORE
0,1.45,1,87,23.04,11,BUC
0,1.23,1,64,21.88,2,BUC
0,1.85,1,118,146.12800000000001,10,TIGO STAR
0,4.21,1,471,828.1700000000001,10,TIGO STAR
0,3.52,5,103,129.46,4,CORE
0,1.11,1,1,3.3,3,BUC
0,2.94,3,486,929.732,13,TIGO STAR
0,3.72,5,149,654.5600000000001,8,TIGO STAR
0,1.35,1,53,25.61,10,BUC
0,4.98,1,77,33.845,15,BUC
0,1.69,1,39,19.95,1,BUC
0,3.22,1,69,85.99,13,BUC
0,2.18,1,144,187.22400000000002,14,CORE
0,2.94,1,1,8.77,9,BUC
0,2.29,1,86,22.97,12,BUC
0,2.63,1,146,113.174,10,TIGO STAR
0,1.05,1,1,3.3,8,BUC
0,1.28,1,5,8.87,12,BUC
0,1.61,1,5,8.87,4,BUC
0,2.24,2,143,67.884,11,CORE
0,1.62,2,147,225.416,13,TIGO STAR
0,2.02,1,1,39,6,BUC
0,2.6,1,50,20.54,15,BUC
0,2.51,1,53,20.75,14,BUC
0,1.4,1,1,3.3,11,BUC
0,5.16,4,1,39,18,TIGO STAR
0,4.05,2,16,42.61,9,BUC
0,1.8,1,10,17.74,14,BUC
0,2.3,1,3,8.82,10,BUC
0,1.47,1,94,143.888,15,BUC
0,2.49,1,8,11.95,11,BUC
0,2.61,1,129,21.72,10,BUC
0,3.03,1,60,15.95,1,BUC
0,2.77,1,129,596.15,10,CORE
0,2.21,1,163,137.368,10,TIGO STAR
0,2.07,1,5,8.87,4,BUC
0,1.51,1,7,8.92,11,BUC
0,1.77,1,1,3.3,9,BUC
0,4.64,1,7,20.580000000000002,11,BUC
0,2.65,1,184,32.56,8,BUC
0,4.4,6,86,500.5,10,CORE
0,1.64,1,5,8.87,9,BUC
0,2.5,1,70,22.23,12,BUC
0,1.67,1,6,12.299999999999999,10,BUC
0,2.76,1,93,84.752,10,BUC
0,2.83,1,129,60.622,10,TIGO STAR
0,2.25,2,118,231.03962,11,TIGO STAR
0,1.35,1,7,108.43,6,BUC
0,2.68,1,72,16.7,1,BUC
0,1.1,1,8,11.68,12,BUC
0,3.72,1,211,180.33800000000002,8,BUC
0,2.14,1,139,199.208,4,BUC
0,1.77,1,82,129.424,13,TIGO STAR
0,4.1,2,100,586.78,2,CORE
0,1.44,1,88,171.08,7,CORE
0,2.56,1,95,21.63,14,BUC
0,3.1,2,5,56.46,7,CORE
0,1.46,1,10,21.61,11,BUC
0,1.8,1,99,10.690000000000001,13,BUC
0,3.07,2,119,280.51,7,TIGO STAR
0,2.02,1,7,8.92,1,BUC
0,2.73,1,89,14.705,12,BUC
0,1.91,1,30,10.44,7,BUC
0,2.74,1,40,19.84,6,BUC
0,1.67,2,59,12.29,1,BUC
0,1.21,1,1,3.3,13,BUC
0,1.26,1,1,8.77,13,BUC
0,0.65,1,1,0.45,1,BUC
0,1.7,1,2,6.7299999999999995,12,BUC
0,7.9,1,1,8.77,1,BUC
0,3.17,1,46,19.99,12,BUC
0,2.22,1,75,4.800000000000001,7,BUC
0,1.99,1,135,127.053,4,BUC
0,1.6,1,13,9.07,9,BUC
0,2.91,1,66,169.802,3,BUC
0,1.42,2,48,45.25,4,BUC
0,1.28,1,7,8.92,10,BUC
0,2.25,1,54,20.64,10,BUC
0,2.67,1,99,135.014,5,BUC
0,2.23,1,40,20.689999999999998,9,BUC
0,2.2,7,169,652.67,3,TIGO STAR
0,3.35,1,137,155.71,11,BUC
0,3.12,1,8,14.209999999999999,11,BUC
0,1.2,1,9,8.969999999999999,4,BUC
0,2.2,1,4,4.92,10,TIGO STAR
0,2.06,1,5,15.49,1,BUC
0,0.87,1,1,3.3,11,BUC
0,0.98,1,1,3.3,12,BUC
0,1.1,1,5,3.73,11,BUC
0,1.42,1,1,8.77,14,BUC
0,1.38,1,2,6.7299999999999995,10,BUC
0,2.88,1,12,52.63,2,BUC
0,1.28,1,6,3.425,14,BUC
0,3.59,1,1,39,2,BUC
0,2.28,2,111,27.57,11,BUC
0,1.36,1,61,21.13,15,BUC
0,1.25,1,1,120,1,TIGO STAR
0,1.1,1,5,4.47,9,BUC
0,0.94,1,7,8.92,9,BUC
0,1.19,1,7,8.92,1,BUC
0,3.91,17,214,506.18,6,TIGO STAR
0,2.79,2,2,12.07,5,BUC
0,2.7,1,81,49.59,10,BUC
0,0.76,1,7,3.7600000000000002,11,BUC
0,1.45,1,153,151.128,17,TIGO STAR
0,4.26,1,1,3.65,1,CORE
0,1.47,1,6,12.17,10,BUC
0,2.93,1,3,3.3499999999999996,4,BUC
0,1.75,1,5,4.72,8,BUC
0,4.44,1,12,247.79,2,TIGO STAR
0,8.85,1,80,155.996,12,BUC
0,2.72,1,57,106.584,11,BUC
0,2.78,1,174,161.638,8,BUC
0,1.33,2,11,9.02,10,BUC
0,7.66,2,143,176.638,10,BUC
0,3.49,1,106,141.326,6,BUC
0,1.7,4,31,99.04,4,BUC
0,5.12,1,128,173.96800000000002,12,BUC
0,2.58,1,7,8.92,16,BUC
0,3.62,1,85,138.18,12,BUC
0,4.96,1,12,247.79,1,TIGO STAR
0,3.72,2,123,176.51,8,TIGO STAR
0,1.23,2,1,3.3,10,BUC
0,1.05,1,5,4.47,9,BUC
0,0.92,1,9,8.969999999999999,9,BUC
0,0.74,1,5,8.87,3,BUC
0,2.57,1,105,20.62,13,BUC
0,2.78,3,8,227.63,7,CORE
0,1.61,1,59,21.08,10,BUC
0,1.95,1,5,3.11,10,BUC
0,1.41,1,5,8.87,1,BUC
0,4.64,2,285,374.588,18,TIGO STAR
0,2.08,1,4,80.46,10,TIGO STAR
0,3.51,1,8,9.84,19,TIGO STAR
0,4.36,2,72,112.012,14,CORE
0,3.3,1,142,196.70000000000002,8,BUC
0,1.86,1,6,8.895,1,BUC
0,1.73,1,10,10.98,7,BUC
0,1.09,1,1,8.77,15,BUC
0,0.68,1,1,15.69,1,CORE
0,3.11,1,10,13.32,10,BUC
0,2.38,2,1,39,18,TIGO STAR
0,3.17,4,5,212.51,4,TIGO STAR
0,3.59,1,50,102.57000000000001,10,BUC
0,1.98,1,48,20.98,14,BUC
0,2.18,1,2,6.6,3,BUC
0,5.69,1,7,8.92,9,BUC
0,2.3,1,92,24.91,12,BUC
0,1.42,1,6,8.895,17,BUC
0,2.57,1,24,1.23,12,BUC
0,3.86,1,3,5.76,11,BUC
0,5.01,1,14,12.33,1,BUC
0,1.19,1,2,6.33,12,BUC
0,2.28,1,92,102.892,3,TIGO STAR
0,3.89,2,152,141.372,18,TIGO STAR
0,2.59,1,129,31.18,5,BUC
0,0.58,1,54,20.64,1,BUC
0,2,1,116,77.2,17,BUC
0,1.01,1,1,3.3,10,BUC
0,3.79,1,260,22.725,2,BUC
0,3.22,1,92,140.662,11,BUC
0,3.4,1,2,13.6,14,BUC
0,9.48,2,83,120.71000000000001,1,BUC
0,1.53,1,7,8.92,7,BUC
0,2.05,1,107,19.195,12,BUC
0,1.94,1,18,15.099999999999998,1,BUC
0,1.61,1,3,90.47,18,TIGO STAR
0,2.94,1,118,136.42,9,BUC
0,2.09,1,7,8.92,9,BUC
0,9.46,1,1,3.3,7,BUC
0,2.09,1,70,21.85,13,BUC
0,1.9,1,106,45.672000000000004,17,BUC
0,2.77,24,7,224.09000000000003,11,TIGO STAR
0,1.61,1,9,8.969999999999999,9,BUC
0,4.02,2,13,440.14,1,CORE
0,1.52,1,1,3.3,11,BUC
0,1.86,1,49,12.15,7,BUC
0,1.91,1,5,8.87,9,BUC
0,2.21,1,37,14.25,12,BUC
0,2.86,34,131,612.8100000000001,6,TIGO STAR
0,1.35,1,48,20.31,10,BUC
0,8.46,1,1,3.3,9,BUC
0,3.5,1,101,166.302,9,BUC
0,5.72,2,125,617.37,6,CORE
0,1.55,1,7,8.92,9,BUC
0,1.45,1,1,3.3,10,BUC
0,1.12,1,3,8.82,7,BUC
0,1.6,1,6,8.895,1,BUC
0,2.13,1,7,8.92,9,BUC
0,2.81,1,8,11.959999999999999,11,BUC
0,2.67,1,101,125.468,1,ONE NETWORK
0,3.09,1,11,82.8,1,BUC
0,2.55,4,11,3.55,9,BUC
0,2.54,1,103,171.05,11,BUC
0,5.35,1,1,8.77,7,BUC
0,1.17,1,3,4.419999999999999,1,BUC
0,3.4,1,32,91.92,9,BUC
0,3.74,2,48,27.57,11,BUC
0,3.49,1,7,46.38,14,TIGO STAR
0,2.06,1,8,10.15,1,BUC
0,3.74,1,2,165.44,4,TIGO STAR
0,2.18,1,110,7.250000000000001,4,BUC
0,0.96,1,5,8.87,10,BUC
0,2.85,2,139,183.168,8,TIGO STAR
0,1.76,1,1,39,2,TIGO STAR
0,1.94,1,44,99.02,1,BUC
0,2.66,2,1,20.6,7,BUC
0,1.92,1,101,168.804,1,BUC
0,1.04,1,145,233.88400000000001,5,TIGO STAR
0,3.16,2,130,141.988,9,TIGO STAR
0,1.18,2,7,4.03,12,BUC
0,2.38,2,102,24.56,7,BUC
0,3.55,1,2,7.3,12,BUC
0,1.81,1,2,6.7299999999999995,15,BUC
0,2.96,1,120,174.352,9,BUC
0,2.37,2,5,6.72,12,BUC
0,1.67,1,41,11.57,17,BUC
0,1.36,1,1,3.3,13,BUC
0,1.56,1,12,13.37,15,BUC
0,2.52,2,130,405.54,11,CORE
0,1.52,1,5,8.87,12,BUC
0,1.29,1,1,8.77,10,BUC
0,5.99,1,7,8.92,9,BUC
0,1.76,1,44,20.03,9,BUC
0,1.15,1,3,4.67,9,BUC
0,2.29,1,11,15.42,15,BUC
0,3.05,2,188,459.08000000000004,12,CORE
0,1.76,1,58,21.009999999999998,13,BUC
0,2.44,1,55,21.27,11,BUC
0,1.68,1,105,21.94,1,BUC
0,2.79,2,1,15.69,4,BUC
0,4.4,1,5,191.21,6,BUC
0,2.7,1,7,8.92,4,BUC
0,2.38,1,67,16.44,12,BUC
0,2.51,1,74,95.306,11,ONE NETWORK
0,2.18,1,86,23.24,10,BUC
0,0.62,1,8,11.94,15,BUC
0,1.08,1,6,8.895,10,BUC
0,1.92,1,51,11.82,15,BUC
0,1.07,1,8,7.109999999999999,1,BUC
0,3.11,1,96,126.212,1,BUC
0,2.07,1,308,204.19,11,ONE NETWORK
0,1.97,1,61,22.65,10,BUC
0,3.04,1,50,20.54,14,BUC
0,4.11,1,139,147.696,15,BUC
0,1.1,1,15,9.12,12,BUC
0,2.78,1,33,13.969999999999999,10,BUC
0,0.87,1,19,14.065,2,BUC
0,1.72,2,1,3.3,12,BUC
0,3.68,1,110,24.74,10,BUC
0,1.45,1,46,20.22,13,BUC
0,3.45,1,3,90.47,4,BUC
0,7.93,1,9,8.969999999999999,10,BUC
0,2.77,1,11,8.969999999999999,17,BUC
0,3.29,1,7,8.889999999999999,9,BUC
0,4.97,2,7,6.78,11,BUC
0,1.76,1,1,3.3,11,BUC
0,1.22,1,109,127.802,10,BUC
0,1.14,2,1,3.3,15,BUC
0,2.11,1,191,25.1,11,BUC
0,2.31,1,3,8.809999999999999,11,BUC
0,43.79,1,16,17.89,3,BUC
0,2.18,1,5,8.87,1,BUC
0,1.32,1,3,8.82,4,BUC
0,2.4,1,9,50.87,16,BUC
0,2.68,1,108,23.255,10,BUC
0,1.63,1,5,8.87,9,BUC
0,1.69,1,1,0.7838099999999999,13,BUC
0,2.85,1,82,51.586,2,BUC
0,2.63,1,149,122.742,14,BUC
0,1.59,1,14,12.729999999999999,16,BUC
0,2.68,1,1,39,16,TIGO STAR
0,2.56,1,2,9.76,13,BUC
0,1.66,1,13,13.77,13,BUC
0,21.43,1,6,10.37,13,ONE NETWORK
0,4.58,2,1,39,5,CORE
0,2.44,1,63,25.57,6,BUC
0,2.7,1,13,12.965,17,BUC
0,1.75,1,3,7.83,15,BUC
0,2.52,1,1,3.3,11,BUC
0,2.26,1,24,21.599999999999998,13,BUC
0,2.83,1,109,19.67,10,BUC
0,2.76,1,5,3.21,5,BUC
0,1.89,2,1,5.430000000000001,9,CORE
0,1.11,1,163,31.09,2,BUC
0,2.02,1,7,3.2099999999999995,10,BUC
0,2.17,1,3,3.3499999999999996,1,BUC
0,1.16,1,7,18.52,11,BUC
0,3.98,1,247,121.86,8,TIGO STAR
0,0.99,1,1,3.3,11,BUC
0,2.79,1,83,163.386,1,BUC
0,1.84,1,5,8.87,14,BUC
0,2.5,1,1,3.3,11,BUC
0,3.61,2,72,33.97,12,BUC
0,0.95,1,13,13.775,15,BUC
0,2.13,2,15,26.61,1,BUC
0,2.37,2,175,44.625,2,BUC
0,2.51,1,50,20.54,9,BUC
0,3.72,1,2,12.76,3,CORE
0,5.37,1,126,61.528000000000006,11,BUC
0,2.87,1,6,8.895,12,BUC
0,2.68,1,61,3.8200000000000003,10,BUC
0,4.42,3,1,39,1,TIGO STAR
0,2.23,1,7,13.265,9,BUC
0,4.11,1,1,3.3,1,BUC
0,3.13,1,53,25.41,9,BUC
0,1.62,1,59,18.74,14,BUC
0,1.4,1,8,6.71,10,BUC
0,2.38,1,60,16.13,14,BUC
